ADA-USD,ADA-USD1,ADA-USD2,ADA-USD3,ADA-USD4,ADA-USD5,BTC-USD,BTC-USD1,BTC-USD2,BTC-USD3,BTC-USD4,BTC-USD5,ETH-USD,ETH-USD1,ETH-USD2,ETH-USD3,ETH-USD4,ETH-USD5,Unnamed: 0,_id,index
Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,NaN,60fdbae9b9153bc55f2a9be1,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Datetime,60fdbae9b9153bc55f2a9be2,1
1.4366165399551392,1.4366165399551392,1.4366165399551392,1.4366165399551392,1.4366165399551392,423040.0,35242.91796875,35242.91796875,35242.91796875,35242.91796875,35242.91796875,9353216.0,2295.880859375,2295.880859375,2295.880859375,2295.880859375,2295.880859375,8634368.0,2021-07-04 07:51:00+01:00,60fdbae9b9153bc55f2a9f44,867
1.4370790719985962,1.4370790719985962,1.4370790719985962,1.4370790719985962,1.4370790719985962,0.0,35269.42578125,35269.42578125,35269.42578125,35269.42578125,35269.42578125,50788352.0,2299.206298828125,2299.206298828125,2299.206298828125,2299.206298828125,2299.206298828125,0.0,2021-07-04 07:52:00+01:00,60fdbae9b9153bc55f2a9f45,868
1.4397929906845093,1.4397929906845093,1.4397929906845093,1.4397929906845093,1.4397929906845093,2609152.0,35378.375,35378.375,35378.375,35378.375,35378.375,50384896.0,2313.3525390625,2313.3525390625,2313.3525390625,2313.3525390625,2313.3525390625,69416960.0,2021-07-04 07:53:00+01:00,60fdbae9b9153bc55f2a9f46,869
1.4383461475372314,1.4383461475372314,1.4383461475372314,1.4383461475372314,1.4383461475372314,1048576.0,35364.08984375,35364.08984375,35364.08984375,35364.08984375,35364.08984375,53049344.0,2313.47900390625,2313.47900390625,2313.47900390625,2313.47900390625,2313.47900390625,52508672.0,2021-07-04 07:54:00+01:00,60fdbae9b9153bc55f2a9f47,870
1.4389513731002808,1.4389513731002808,1.4389513731002808,1.4389513731002808,1.4389513731002808,5128704.0,35364.65625,35364.65625,35364.65625,35364.65625,35364.65625,81520640.0,2317.84912109375,2317.84912109375,2317.84912109375,2317.84912109375,2317.84912109375,107573248.0,2021-07-04 07:55:00+01:00,60fdbae9b9153bc55f2a9f48,871
1.4410817623138428,1.4410817623138428,1.4410817623138428,1.4410817623138428,1.4410817623138428,1160192.0,35385.16796875,35385.16796875,35385.16796875,35385.16796875,35385.16796875,8462336.0,2323.488525390625,2323.488525390625,2323.488525390625,2323.488525390625,2323.488525390625,30148608.0,2021-07-04 07:56:00+01:00,60fdbae9b9153bc55f2a9f49,872
1.4428528547286987,1.4428528547286987,1.4428528547286987,1.4428528547286987,1.4428528547286987,1937152.0,35426.40234375,35426.40234375,35426.40234375,35426.40234375,35426.40234375,19816448.0,2327.207763671875,2327.207763671875,2327.207763671875,2327.207763671875,2327.207763671875,29700096.0,2021-07-04 07:57:00+01:00,60fdbae9b9153bc55f2a9f4a,873
1.442337989807129,1.442337989807129,1.442337989807129,1.442337989807129,1.442337989807129,6127616.0,35401.9375,35401.9375,35401.9375,35401.9375,35401.9375,69363712.0,2325.22900390625,2325.22900390625,2325.22900390625,2325.22900390625,2325.22900390625,90544128.0,2021-07-04 07:58:00+01:00,60fdbae9b9153bc55f2a9f4b,874
1.442510724067688,1.442510724067688,1.442510724067688,1.442510724067688,1.442510724067688,423424.0,35402.55078125,35402.55078125,35402.55078125,35402.55078125,35402.55078125,0.0,2322.684326171875,2322.684326171875,2322.684326171875,2322.684326171875,2322.684326171875,137216.0,2021-07-04 07:59:00+01:00,60fdbae9b9153bc55f2a9f4c,875
1.4428749084472656,1.4428749084472656,1.4428749084472656,1.4428749084472656,1.4428749084472656,316160.0,35403.765625,35403.765625,35403.765625,35403.765625,35403.765625,7016448.0,2325.09521484375,2325.09521484375,2325.09521484375,2325.09521484375,2325.09521484375,8660992.0,2021-07-04 08:00:00+01:00,60fdbae9b9153bc55f2a9f4d,876
1.4427733421325684,1.4427733421325684,1.4427733421325684,1.4427733421325684,1.4427733421325684,0.0,35382.13671875,35382.13671875,35382.13671875,35382.13671875,35382.13671875,0.0,2323.434814453125,2323.434814453125,2323.434814453125,2323.434814453125,2323.434814453125,0.0,2021-07-04 08:01:00+01:00,60fdbae9b9153bc55f2a9f4e,877
1.4403955936431885,1.4403955936431885,1.4403955936431885,1.4403955936431885,1.4403955936431885,0.0,35396.453125,35396.453125,35396.453125,35396.453125,35396.453125,0.0,2322.65380859375,2322.65380859375,2322.65380859375,2322.65380859375,2322.65380859375,0.0,2021-07-04 08:02:00+01:00,60fdbae9b9153bc55f2a9f4f,878
1.4418295621871948,1.4418295621871948,1.4418295621871948,1.4418295621871948,1.4418295621871948,823168.0,35387.23046875,35387.23046875,35387.23046875,35387.23046875,35387.23046875,2658304.0,2323.5849609375,2323.5849609375,2323.5849609375,2323.5849609375,2323.5849609375,6115328.0,2021-07-04 08:03:00+01:00,60fdbae9b9153bc55f2a9f50,879
1.4426352977752686,1.4426352977752686,1.4426352977752686,1.4426352977752686,1.4426352977752686,0.0,35393.01171875,35393.01171875,35393.01171875,35393.01171875,35393.01171875,8333312.0,2323.495361328125,2323.495361328125,2323.495361328125,2323.495361328125,2323.495361328125,12060672.0,2021-07-04 08:04:00+01:00,60fdbae9b9153bc55f2a9f51,880
1.442258358001709,1.442258358001709,1.442258358001709,1.442258358001709,1.442258358001709,338560.0,35399.13671875,35399.13671875,35399.13671875,35399.13671875,35399.13671875,0.0,2322.60693359375,2322.60693359375,2322.60693359375,2322.60693359375,2322.60693359375,0.0,2021-07-04 08:05:00+01:00,60fdbae9b9153bc55f2a9f52,881
1.4416505098342896,1.4416505098342896,1.4416505098342896,1.4416505098342896,1.4416505098342896,128.0,35382.94140625,35382.94140625,35382.94140625,35382.94140625,35382.94140625,698368.0,2322.266357421875,2322.266357421875,2322.266357421875,2322.266357421875,2322.266357421875,1294336.0,2021-07-04 08:06:00+01:00,60fdbae9b9153bc55f2a9f53,882
1.441184163093567,1.441184163093567,1.441184163093567,1.441184163093567,1.441184163093567,605952.0,35371.07421875,35371.07421875,35371.07421875,35371.07421875,35371.07421875,22312960.0,2319.817138671875,2319.817138671875,2319.817138671875,2319.817138671875,2319.817138671875,13068288.0,2021-07-04 08:07:00+01:00,60fdbae9b9153bc55f2a9f54,883
1.4411747455596924,1.4411747455596924,1.4411747455596924,1.4411747455596924,1.4411747455596924,158720.0,35370.8671875,35370.8671875,35370.8671875,35370.8671875,35370.8671875,0.0,2318.462158203125,2318.462158203125,2318.462158203125,2318.462158203125,2318.462158203125,0.0,2021-07-04 08:08:00+01:00,60fdbae9b9153bc55f2a9f55,884
1.4422869682312012,1.4422869682312012,1.4422869682312012,1.4422869682312012,1.4422869682312012,678016.0,35391.3515625,35391.3515625,35391.3515625,35391.3515625,35391.3515625,5859328.0,2319.703857421875,2319.703857421875,2319.703857421875,2319.703857421875,2319.703857421875,4034560.0,2021-07-04 08:09:00+01:00,60fdbae9b9153bc55f2a9f56,885
1.4425098896026611,1.4425098896026611,1.4425098896026611,1.4425098896026611,1.4425098896026611,11776.0,35395.265625,35395.265625,35395.265625,35395.265625,35395.265625,29700096.0,2320.14990234375,2320.14990234375,2320.14990234375,2320.14990234375,2320.14990234375,28035072.0,2021-07-04 08:10:00+01:00,60fdbae9b9153bc55f2a9f57,886
1.4427720308303833,1.4427720308303833,1.4427720308303833,1.4427720308303833,1.4427720308303833,0.0,35430.4296875,35430.4296875,35430.4296875,35430.4296875,35430.4296875,5611520.0,2323.127685546875,2323.127685546875,2323.127685546875,2323.127685546875,2323.127685546875,1425408.0,2021-07-04 08:11:00+01:00,60fdbae9b9153bc55f2a9f58,887
1.4465253353118896,1.4465253353118896,1.4465253353118896,1.4465253353118896,1.4465253353118896,3129600.0,35449.07421875,35449.07421875,35449.07421875,35449.07421875,35449.07421875,11814912.0,2323.52783203125,2323.52783203125,2323.52783203125,2323.52783203125,2323.52783203125,7475200.0,2021-07-04 08:12:00+01:00,60fdbae9b9153bc55f2a9f59,888
1.4453399181365967,1.4453399181365967,1.4453399181365967,1.4453399181365967,1.4453399181365967,2237568.0,35442.734375,35442.734375,35442.734375,35442.734375,35442.734375,13922304.0,2322.8720703125,2322.8720703125,2322.8720703125,2322.8720703125,2322.8720703125,17651712.0,2021-07-04 08:13:00+01:00,60fdbae9b9153bc55f2a9f5a,889
1.446094274520874,1.446094274520874,1.446094274520874,1.446094274520874,1.446094274520874,1046400.0,35421.39453125,35421.39453125,35421.39453125,35421.39453125,35421.39453125,0.0,2322.103515625,2322.103515625,2322.103515625,2322.103515625,2322.103515625,1671168.0,2021-07-04 08:14:00+01:00,60fdbae9b9153bc55f2a9f5b,890
1.4460452795028687,1.4460452795028687,1.4460452795028687,1.4460452795028687,1.4460452795028687,59904.0,35430.61328125,35430.61328125,35430.61328125,35430.61328125,35430.61328125,0.0,2321.416259765625,2321.416259765625,2321.416259765625,2321.416259765625,2321.416259765625,0.0,2021-07-04 08:15:00+01:00,60fdbae9b9153bc55f2a9f5c,891
1.4474796056747437,1.4474796056747437,1.4474796056747437,1.4474796056747437,1.4474796056747437,2678528.0,35450.57421875,35450.57421875,35450.57421875,35450.57421875,35450.57421875,4141056.0,2324.128173828125,2324.128173828125,2324.128173828125,2324.128173828125,2324.128173828125,45623296.0,2021-07-04 08:16:00+01:00,60fdbae9b9153bc55f2a9f5d,892
1.4487673044204712,1.4487673044204712,1.4487673044204712,1.4487673044204712,1.4487673044204712,1562240.0,35456.05859375,35456.05859375,35456.05859375,35456.05859375,35456.05859375,12673024.0,2324.578125,2324.578125,2324.578125,2324.578125,2324.578125,8210432.0,2021-07-04 08:17:00+01:00,60fdbae9b9153bc55f2a9f5e,893
1.4486191272735596,1.4486191272735596,1.4486191272735596,1.4486191272735596,1.4486191272735596,254464.0,35440.45703125,35440.45703125,35440.45703125,35440.45703125,35440.45703125,3858432.0,2324.331787109375,2324.331787109375,2324.331787109375,2324.331787109375,2324.331787109375,3600384.0,2021-07-04 08:18:00+01:00,60fdbae9b9153bc55f2a9f5f,894
1.4486032724380493,1.4486032724380493,1.4486032724380493,1.4486032724380493,1.4486032724380493,210944.0,35441.78515625,35441.78515625,35441.78515625,35441.78515625,35441.78515625,7841792.0,2325.108642578125,2325.108642578125,2325.108642578125,2325.108642578125,2325.108642578125,18292736.0,2021-07-04 08:19:00+01:00,60fdbae9b9153bc55f2a9f60,895
1.4487413167953491,1.4487413167953491,1.4487413167953491,1.4487413167953491,1.4487413167953491,161536.0,35432.6328125,35432.6328125,35432.6328125,35432.6328125,35432.6328125,0.0,2325.2529296875,2325.2529296875,2325.2529296875,2325.2529296875,2325.2529296875,0.0,2021-07-04 08:20:00+01:00,60fdbae9b9153bc55f2a9f61,896
1.44784677028656,1.44784677028656,1.44784677028656,1.44784677028656,1.44784677028656,0.0,35408.43359375,35408.43359375,35408.43359375,35408.43359375,35408.43359375,563200.0,2323.396240234375,2323.396240234375,2323.396240234375,2323.396240234375,2323.396240234375,948224.0,2021-07-04 08:21:00+01:00,60fdbae9b9153bc55f2a9f62,897
1.4461277723312378,1.4461277723312378,1.4461277723312378,1.4461277723312378,1.4461277723312378,6479232.0,35394.0546875,35394.0546875,35394.0546875,35394.0546875,35394.0546875,0.0,2321.77490234375,2321.77490234375,2321.77490234375,2321.77490234375,2321.77490234375,0.0,2021-07-04 08:22:00+01:00,60fdbae9b9153bc55f2a9f63,898
1.4466404914855957,1.4466404914855957,1.4466404914855957,1.4466404914855957,1.4466404914855957,223104.0,35413.23046875,35413.23046875,35413.23046875,35413.23046875,35413.23046875,8220672.0,2323.1376953125,2323.1376953125,2323.1376953125,2323.1376953125,2323.1376953125,0.0,2021-07-04 08:23:00+01:00,60fdbae9b9153bc55f2a9f64,899
1.4458796977996826,1.4458796977996826,1.4458796977996826,1.4458796977996826,1.4458796977996826,0.0,35391.39453125,35391.39453125,35391.39453125,35391.39453125,35391.39453125,0.0,2321.851806640625,2321.851806640625,2321.851806640625,2321.851806640625,2321.851806640625,0.0,2021-07-04 08:24:00+01:00,60fdbae9b9153bc55f2a9f65,900
1.446266531944275,1.446266531944275,1.446266531944275,1.446266531944275,1.446266531944275,336512.0,35408.9140625,35408.9140625,35408.9140625,35408.9140625,35408.9140625,69615616.0,2323.1923828125,2323.1923828125,2323.1923828125,2323.1923828125,2323.1923828125,18583552.0,2021-07-04 08:25:00+01:00,60fdbae9b9153bc55f2a9f66,901
1.448143720626831,1.448143720626831,1.448143720626831,1.448143720626831,1.448143720626831,1146496.0,35444.2734375,35444.2734375,35444.2734375,35444.2734375,35444.2734375,20234240.0,2336.777099609375,2336.777099609375,2336.777099609375,2336.777099609375,2336.777099609375,45531136.0,2021-07-04 08:26:00+01:00,60fdbae9b9153bc55f2a9f67,902
1.4480124711990356,1.4480124711990356,1.4480124711990356,1.4480124711990356,1.4480124711990356,669696.0,35446.92578125,35446.92578125,35446.92578125,35446.92578125,35446.92578125,12636160.0,2336.011962890625,2336.011962890625,2336.011962890625,2336.011962890625,2336.011962890625,18114560.0,2021-07-04 08:27:00+01:00,60fdbae9b9153bc55f2a9f68,903
1.449307918548584,1.449307918548584,1.449307918548584,1.449307918548584,1.449307918548584,1601664.0,35491.265625,35491.265625,35491.265625,35491.265625,35491.265625,63637504.0,2337.7060546875,2337.7060546875,2337.7060546875,2337.7060546875,2337.7060546875,50409472.0,2021-07-04 08:28:00+01:00,60fdbae9b9153bc55f2a9f69,904
1.447062373161316,1.447062373161316,1.447062373161316,1.447062373161316,1.447062373161316,0.0,35463.359375,35463.359375,35463.359375,35463.359375,35463.359375,11917312.0,2335.61669921875,2335.61669921875,2335.61669921875,2335.61669921875,2335.61669921875,7553024.0,2021-07-04 08:29:00+01:00,60fdbae9b9153bc55f2a9f6a,905
1.4472285509109497,1.4472285509109497,1.4472285509109497,1.4472285509109497,1.4472285509109497,0.0,35425.6328125,35425.6328125,35425.6328125,35425.6328125,35425.6328125,0.0,2332.194580078125,2332.194580078125,2332.194580078125,2332.194580078125,2332.194580078125,0.0,2021-07-04 08:30:00+01:00,60fdbae9b9153bc55f2a9f6b,906
1.4468516111373901,1.4468516111373901,1.4468516111373901,1.4468516111373901,1.4468516111373901,5092352.0,35410.30078125,35410.30078125,35410.30078125,35410.30078125,35410.30078125,0.0,2328.17041015625,2328.17041015625,2328.17041015625,2328.17041015625,2328.17041015625,0.0,2021-07-04 08:31:00+01:00,60fdbae9b9153bc55f2a9f6c,907
1.4466326236724854,1.4466326236724854,1.4466326236724854,1.4466326236724854,1.4466326236724854,0.0,35414.46484375,35414.46484375,35414.46484375,35414.46484375,35414.46484375,0.0,2327.915771484375,2327.915771484375,2327.915771484375,2327.915771484375,2327.915771484375,0.0,2021-07-04 08:32:00+01:00,60fdbae9b9153bc55f2a9f6d,908
1.4479689598083496,1.4479689598083496,1.4479689598083496,1.4479689598083496,1.4479689598083496,0.0,35464.234375,35464.234375,35464.234375,35464.234375,35464.234375,0.0,2331.715087890625,2331.715087890625,2331.715087890625,2331.715087890625,2331.715087890625,0.0,2021-07-04 08:33:00+01:00,60fdbae9b9153bc55f2a9f6e,909
1.4472904205322266,1.4472904205322266,1.4472904205322266,1.4472904205322266,1.4472904205322266,0.0,35447.9296875,35447.9296875,35447.9296875,35447.9296875,35447.9296875,0.0,2328.45849609375,2328.45849609375,2328.45849609375,2328.45849609375,2328.45849609375,0.0,2021-07-04 08:34:00+01:00,60fdbae9b9153bc55f2a9f6f,910
1.4475493431091309,1.4475493431091309,1.4475493431091309,1.4475493431091309,1.4475493431091309,0.0,35451.25,35451.25,35451.25,35451.25,35451.25,0.0,2330.14306640625,2330.14306640625,2330.14306640625,2330.14306640625,2330.14306640625,0.0,2021-07-04 08:35:00+01:00,60fdbae9b9153bc55f2a9f70,911
1.447338342666626,1.447338342666626,1.447338342666626,1.447338342666626,1.447338342666626,0.0,35440.01171875,35440.01171875,35440.01171875,35440.01171875,35440.01171875,0.0,2329.349853515625,2329.349853515625,2329.349853515625,2329.349853515625,2329.349853515625,0.0,2021-07-04 08:36:00+01:00,60fdbae9b9153bc55f2a9f71,912
1.4477906227111816,1.4477906227111816,1.4477906227111816,1.4477906227111816,1.4477906227111816,0.0,35440.3671875,35440.3671875,35440.3671875,35440.3671875,35440.3671875,0.0,2329.84130859375,2329.84130859375,2329.84130859375,2329.84130859375,2329.84130859375,0.0,2021-07-04 08:37:00+01:00,60fdbae9b9153bc55f2a9f72,913
1.447359561920166,1.447359561920166,1.447359561920166,1.447359561920166,1.447359561920166,0.0,35430.12109375,35430.12109375,35430.12109375,35430.12109375,35430.12109375,0.0,2329.197265625,2329.197265625,2329.197265625,2329.197265625,2329.197265625,0.0,2021-07-04 08:38:00+01:00,60fdbae9b9153bc55f2a9f73,914
1.4463508129119873,1.4463508129119873,1.4463508129119873,1.4463508129119873,1.4463508129119873,0.0,35417.859375,35417.859375,35417.859375,35417.859375,35417.859375,0.0,2328.16552734375,2328.16552734375,2328.16552734375,2328.16552734375,2328.16552734375,0.0,2021-07-04 08:39:00+01:00,60fdbae9b9153bc55f2a9f74,915
1.4476839303970337,1.4476839303970337,1.4476839303970337,1.4476839303970337,1.4476839303970337,0.0,35484.88671875,35484.88671875,35484.88671875,35484.88671875,35484.88671875,48115712.0,2333.608154296875,2333.608154296875,2333.608154296875,2333.608154296875,2333.608154296875,18374656.0,2021-07-04 08:40:00+01:00,60fdbae9b9153bc55f2a9f75,916
1.4470576047897339,1.4470576047897339,1.4470576047897339,1.4470576047897339,1.4470576047897339,361216.0,35466.9921875,35466.9921875,35466.9921875,35466.9921875,35466.9921875,8245248.0,2334.014404296875,2334.014404296875,2334.014404296875,2334.014404296875,2334.014404296875,11028480.0,2021-07-04 08:41:00+01:00,60fdbae9b9153bc55f2a9f76,917
1.4468700885772705,1.4468700885772705,1.4468700885772705,1.4468700885772705,1.4468700885772705,0.0,35452.34765625,35452.34765625,35452.34765625,35452.34765625,35452.34765625,0.0,2333.1044921875,2333.1044921875,2333.1044921875,2333.1044921875,2333.1044921875,0.0,2021-07-04 08:42:00+01:00,60fdbae9b9153bc55f2a9f77,918
1.4466134309768677,1.4466134309768677,1.4466134309768677,1.4466134309768677,1.4466134309768677,0.0,35459.48828125,35459.48828125,35459.48828125,35459.48828125,35459.48828125,0.0,2334.4208984375,2334.4208984375,2334.4208984375,2334.4208984375,2334.4208984375,0.0,2021-07-04 08:43:00+01:00,60fdbae9b9153bc55f2a9f78,919
1.446935772895813,1.446935772895813,1.446935772895813,1.446935772895813,1.446935772895813,0.0,35474.6484375,35474.6484375,35474.6484375,35474.6484375,35474.6484375,0.0,2335.135498046875,2335.135498046875,2335.135498046875,2335.135498046875,2335.135498046875,0.0,2021-07-04 08:44:00+01:00,60fdbae9b9153bc55f2a9f79,920
1.4465763568878174,1.4465763568878174,1.4465763568878174,1.4465763568878174,1.4465763568878174,0.0,35471.50390625,35471.50390625,35471.50390625,35471.50390625,35471.50390625,0.0,2334.322021484375,2334.322021484375,2334.322021484375,2334.322021484375,2334.322021484375,0.0,2021-07-04 08:45:00+01:00,60fdbae9b9153bc55f2a9f7a,921
1.4465426206588745,1.4465426206588745,1.4465426206588745,1.4465426206588745,1.4465426206588745,0.0,35472.66015625,35472.66015625,35472.66015625,35472.66015625,35472.66015625,0.0,2333.2802734375,2333.2802734375,2333.2802734375,2333.2802734375,2333.2802734375,21121024.0,2021-07-04 08:46:00+01:00,60fdbae9b9153bc55f2a9f7b,922
1.4457733631134033,1.4457733631134033,1.4457733631134033,1.4457733631134033,1.4457733631134033,0.0,35469.76953125,35469.76953125,35469.76953125,35469.76953125,35469.76953125,0.0,2331.065185546875,2331.065185546875,2331.065185546875,2331.065185546875,2331.065185546875,0.0,2021-07-04 08:47:00+01:00,60fdbae9b9153bc55f2a9f7c,923
1.4464201927185059,1.4464201927185059,1.4464201927185059,1.4464201927185059,1.4464201927185059,71552.0,35481.6015625,35481.6015625,35481.6015625,35481.6015625,35481.6015625,0.0,2334.288330078125,2334.288330078125,2334.288330078125,2334.288330078125,2334.288330078125,839680.0,2021-07-04 08:48:00+01:00,60fdbae9b9153bc55f2a9f7d,924
1.4461027383804321,1.4461027383804321,1.4461027383804321,1.4461027383804321,1.4461027383804321,0.0,35496.80859375,35496.80859375,35496.80859375,35496.80859375,35496.80859375,0.0,2335.599365234375,2335.599365234375,2335.599365234375,2335.599365234375,2335.599365234375,0.0,2021-07-04 08:49:00+01:00,60fdbae9b9153bc55f2a9f7e,925
1.4457682371139526,1.4457682371139526,1.4457682371139526,1.4457682371139526,1.4457682371139526,0.0,35485.75390625,35485.75390625,35485.75390625,35485.75390625,35485.75390625,0.0,2335.725341796875,2335.725341796875,2335.725341796875,2335.725341796875,2335.725341796875,3993600.0,2021-07-04 08:50:00+01:00,60fdbae9b9153bc55f2a9f7f,926
1.4458202123641968,1.4458202123641968,1.4458202123641968,1.4458202123641968,1.4458202123641968,0.0,35502.91796875,35502.91796875,35502.91796875,35502.91796875,35502.91796875,0.0,2337.875732421875,2337.875732421875,2337.875732421875,2337.875732421875,2337.875732421875,1818624.0,2021-07-04 08:51:00+01:00,60fdbae9b9153bc55f2a9f80,927
1.4455840587615967,1.4455840587615967,1.4455840587615967,1.4455840587615967,1.4455840587615967,0.0,35502.796875,35502.796875,35502.796875,35502.796875,35502.796875,2754560.0,2338.186279296875,2338.186279296875,2338.186279296875,2338.186279296875,2338.186279296875,9875456.0,2021-07-04 08:52:00+01:00,60fdbae9b9153bc55f2a9f81,928
1.445178747177124,1.445178747177124,1.445178747177124,1.445178747177124,1.445178747177124,0.0,35500.66015625,35500.66015625,35500.66015625,35500.66015625,35500.66015625,0.0,2336.034423828125,2336.034423828125,2336.034423828125,2336.034423828125,2336.034423828125,0.0,2021-07-04 08:53:00+01:00,60fdbae9b9153bc55f2a9f82,929
1.446892499923706,1.446892499923706,1.446892499923706,1.446892499923706,1.446892499923706,751744.0,35601.38671875,35601.38671875,35601.38671875,35601.38671875,35601.38671875,36763648.0,2342.942626953125,2342.942626953125,2342.942626953125,2342.942626953125,2342.942626953125,13086720.0,2021-07-04 08:54:00+01:00,60fdbae9b9153bc55f2a9f83,930
1.4393770694732666,1.4393770694732666,1.4393770694732666,1.4393770694732666,1.4393770694732666,0.0,35554.6875,35554.6875,35554.6875,35554.6875,35554.6875,114038784.0,2337.40087890625,2337.40087890625,2337.40087890625,2337.40087890625,2337.40087890625,13713408.0,2021-07-04 08:55:00+01:00,60fdbae9b9153bc55f2a9f84,931
1.440056324005127,1.440056324005127,1.440056324005127,1.440056324005127,1.440056324005127,1182720.0,35613.6796875,35613.6796875,35613.6796875,35613.6796875,35613.6796875,42278912.0,2338.431640625,2338.431640625,2338.431640625,2338.431640625,2338.431640625,0.0,2021-07-04 08:56:00+01:00,60fdbae9b9153bc55f2a9f85,932
1.441267967224121,1.441267967224121,1.441267967224121,1.441267967224121,1.441267967224121,0.0,35612.88671875,35612.88671875,35612.88671875,35612.88671875,35612.88671875,0.0,2337.44677734375,2337.44677734375,2337.44677734375,2337.44677734375,2337.44677734375,0.0,2021-07-04 08:57:00+01:00,60fdbae9b9153bc55f2a9f86,933
1.440779685974121,1.440779685974121,1.440779685974121,1.440779685974121,1.440779685974121,770816.0,35636.36328125,35636.36328125,35636.36328125,35636.36328125,35636.36328125,14614528.0,2337.5126953125,2337.5126953125,2337.5126953125,2337.5126953125,2337.5126953125,0.0,2021-07-04 08:58:00+01:00,60fdbae9b9153bc55f2a9f87,934
1.4404901266098022,1.4404901266098022,1.4404901266098022,1.4404901266098022,1.4404901266098022,304640.0,35606.65234375,35606.65234375,35606.65234375,35606.65234375,35606.65234375,903168.0,2335.444091796875,2335.444091796875,2335.444091796875,2335.444091796875,2335.444091796875,0.0,2021-07-04 08:59:00+01:00,60fdbae9b9153bc55f2a9f88,935
1.4410232305526733,1.4410232305526733,1.4410232305526733,1.4410232305526733,1.4410232305526733,0.0,35594.64453125,35594.64453125,35594.64453125,35594.64453125,35594.64453125,0.0,2333.82861328125,2333.82861328125,2333.82861328125,2333.82861328125,2333.82861328125,0.0,2021-07-04 09:00:00+01:00,60fdbae9b9153bc55f2a9f89,936
1.4437843561172485,1.4437843561172485,1.4437843561172485,1.4437843561172485,1.4437843561172485,0.0,35635.23046875,35635.23046875,35635.23046875,35635.23046875,35635.23046875,0.0,2335.8916015625,2335.8916015625,2335.8916015625,2335.8916015625,2335.8916015625,0.0,2021-07-04 09:01:00+01:00,60fdbae9b9153bc55f2a9f8a,937
1.4448421001434326,1.4448421001434326,1.4448421001434326,1.4448421001434326,1.4448421001434326,49536.0,35652.67578125,35652.67578125,35652.67578125,35652.67578125,35652.67578125,102400.0,2336.856689453125,2336.856689453125,2336.856689453125,2336.856689453125,2336.856689453125,3090432.0,2021-07-04 09:02:00+01:00,60fdbae9b9153bc55f2a9f8b,938
1.4453530311584473,1.4453530311584473,1.4453530311584473,1.4453530311584473,1.4453530311584473,0.0,35662.4609375,35662.4609375,35662.4609375,35662.4609375,35662.4609375,7190528.0,2337.872314453125,2337.872314453125,2337.872314453125,2337.872314453125,2337.872314453125,5953536.0,2021-07-04 09:03:00+01:00,60fdbae9b9153bc55f2a9f8c,939
1.4442938566207886,1.4442938566207886,1.4442938566207886,1.4442938566207886,1.4442938566207886,8417920.0,35635.1875,35635.1875,35635.1875,35635.1875,35635.1875,0.0,2333.560791015625,2333.560791015625,2333.560791015625,2333.560791015625,2333.560791015625,0.0,2021-07-04 09:04:00+01:00,60fdbae9b9153bc55f2a9f8d,940
1.4430729150772095,1.4430729150772095,1.4430729150772095,1.4430729150772095,1.4430729150772095,0.0,35621.48046875,35621.48046875,35621.48046875,35621.48046875,35621.48046875,0.0,2330.497802734375,2330.497802734375,2330.497802734375,2330.497802734375,2330.497802734375,0.0,2021-07-04 09:05:00+01:00,60fdbae9b9153bc55f2a9f8e,941
1.4420201778411865,1.4420201778411865,1.4420201778411865,1.4420201778411865,1.4420201778411865,0.0,35600.15625,35600.15625,35600.15625,35600.15625,35600.15625,0.0,2332.843505859375,2332.843505859375,2332.843505859375,2332.843505859375,2332.843505859375,18264064.0,2021-07-04 09:06:00+01:00,60fdbae9b9153bc55f2a9f8f,942
1.4400806427001953,1.4400806427001953,1.4400806427001953,1.4400806427001953,1.4400806427001953,0.0,35579.8359375,35579.8359375,35579.8359375,35579.8359375,35579.8359375,10577920.0,2332.7373046875,2332.7373046875,2332.7373046875,2332.7373046875,2332.7373046875,0.0,2021-07-04 09:07:00+01:00,60fdbae9b9153bc55f2a9f90,943
1.4400714635849,1.4400714635849,1.4400714635849,1.4400714635849,1.4400714635849,0.0,35548.7109375,35548.7109375,35548.7109375,35548.7109375,35548.7109375,0.0,2331.663818359375,2331.663818359375,2331.663818359375,2331.663818359375,2331.663818359375,0.0,2021-07-04 09:08:00+01:00,60fdbae9b9153bc55f2a9f91,944
1.4398025274276733,1.4398025274276733,1.4398025274276733,1.4398025274276733,1.4398025274276733,0.0,35571.125,35571.125,35571.125,35571.125,35571.125,0.0,2339.30224609375,2339.30224609375,2339.30224609375,2339.30224609375,2339.30224609375,55480320.0,2021-07-04 09:11:00+01:00,60fdbae9b9153bc55f2a9f92,945
1.4374266862869263,1.4374266862869263,1.4374266862869263,1.4374266862869263,1.4374266862869263,0.0,35559.5078125,35559.5078125,35559.5078125,35559.5078125,35559.5078125,0.0,2338.478515625,2338.478515625,2338.478515625,2338.478515625,2338.478515625,10055680.0,2021-07-04 09:12:00+01:00,60fdbae9b9153bc55f2a9f93,946
