,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-08-01 10:45:59.999,1627829100000,41362.57000000,41395.98000000,41350.05000000,41368.84000000,5.40719500,1627829159999,223727.86545056,207,3.45627900,143009.99255945,0
2021-08-01 10:46:59.999,1627829160000,41368.84000000,41373.61000000,41235.00000000,41256.73000000,112.20814100,1627829219999,4632977.65078675,1617,22.91649500,945660.15807201,0
2021-08-01 10:47:59.999,1627829220000,41252.62000000,41319.71000000,41243.64000000,41318.37000000,21.64305500,1627829279999,893309.09374915,504,13.48757800,556660.25747319,0
2021-08-01 10:48:59.999,1627829280000,41318.37000000,41373.33000000,41318.37000000,41373.33000000,22.84265000,1627829339999,944808.29313554,408,18.45896400,763505.79827503,0
2021-08-01 10:49:59.999,1627829340000,41374.18000000,41400.00000000,41341.26000000,41400.00000000,9.85445800,1627829399999,407821.85587013,308,5.80047800,240051.98172400,0
2021-08-01 10:50:59.999,1627829400000,41399.99000000,41411.15000000,41367.51000000,41411.15000000,7.73872400,1627829459999,320348.37106381,235,2.15825800,89349.19603375,0
2021-08-01 10:51:59.999,1627829460000,41411.14000000,41432.48000000,41405.70000000,41410.61000000,10.83935300,1627829519999,449029.79789058,349,2.87515000,119095.22264252,0
2021-08-01 10:52:59.999,1627829520000,41412.69000000,41432.00000000,41411.85000000,41432.00000000,3.65788200,1627829579999,151527.30111692,140,2.25078500,93238.47176554,0
2021-08-01 10:53:59.999,1627829580000,41432.46000000,41435.28000000,41418.36000000,41428.76000000,1.70241400,1627829639999,70525.92527244,111,0.63286000,26214.90687005,0
2021-08-01 10:54:59.999,1627829640000,41430.85000000,41441.58000000,41427.43000000,41436.14000000,7.82597400,1627829699999,324270.86621143,185,3.21354100,133155.24566386,0
2021-08-01 10:55:59.999,1627829700000,41436.14000000,41436.14000000,41387.72000000,41390.49000000,5.31612500,1627829759999,220164.11573246,166,0.95955000,39738.28398953,0
2021-08-01 10:56:59.999,1627829760000,41396.05000000,41397.95000000,41375.53000000,41380.85000000,2.31237400,1627829819999,95701.98114789,120,1.05297000,43582.15903389,0
2021-08-01 10:57:59.999,1627829820000,41380.86000000,41401.71000000,41351.84000000,41351.85000000,4.14546600,1627829879999,171549.97036587,210,2.72697000,112863.82018273,0
2021-08-01 10:58:59.999,1627829880000,41351.85000000,41369.30000000,41340.00000000,41366.83000000,2.55219100,1627829939999,105543.24454641,146,1.05079900,43456.27298745,0
2021-08-01 10:59:59.999,1627829940000,41366.80000000,41366.80000000,41331.59000000,41350.94000000,6.87381900,1627829999999,284197.34065618,172,1.28077400,52962.19460122,0
2021-08-01 11:00:59.999,1627830000000,41350.93000000,41350.93000000,41307.10000000,41314.52000000,6.60936000,1627830059999,273099.46240847,301,3.81025400,157427.66288292,0
2021-08-01 11:01:59.999,1627830060000,41316.12000000,41332.64000000,41310.01000000,41312.33000000,4.53879300,1627830119999,187556.41887104,151,1.99407400,82398.31287935,0
2021-08-01 11:02:59.999,1627830120000,41312.32000000,41312.33000000,41287.82000000,41291.41000000,16.60816200,1627830179999,685920.53090212,276,4.23551500,174924.69704619,0
2021-08-01 11:03:59.999,1627830180000,41292.22000000,41305.20000000,41271.81000000,41297.15000000,10.02690300,1627830239999,414016.15155989,270,4.83236800,199512.79579725,0
2021-08-01 11:04:59.999,1627830240000,41299.60000000,41308.89000000,41285.72000000,41298.04000000,4.37585800,1627830299999,180708.63463074,169,2.52562700,104297.72251954,0
2021-08-01 11:05:59.999,1627830300000,41298.03000000,41331.90000000,41298.03000000,41298.05000000,2.76152000,1627830359999,114082.62265774,142,1.36621300,56442.37040338,0
2021-08-01 11:06:59.999,1627830360000,41298.05000000,41325.66000000,41298.04000000,41325.66000000,1.52013600,1627830419999,62805.98101812,89,0.99270500,41011.73942553,0
2021-08-01 11:07:59.999,1627830420000,41326.01000000,41332.95000000,41322.36000000,41328.86000000,1.20666500,1627830479999,49866.95164573,135,0.40523100,16746.69084030,0
2021-08-01 11:08:59.999,1627830480000,41328.85000000,41362.64000000,41325.39000000,41362.63000000,4.14378300,1627830539999,171318.41595792,190,3.16346900,130780.19630890,0
2021-08-01 11:09:59.999,1627830540000,41362.64000000,41399.58000000,41362.63000000,41395.49000000,13.85501700,1627830599999,573240.33956899,264,11.61999000,480744.56698051,0
2021-08-01 11:10:59.999,1627830600000,41394.00000000,41409.12000000,41391.74000000,41409.12000000,5.67275800,1627830659999,234850.72536709,189,4.91747200,203583.36207324,0
2021-08-01 11:11:59.999,1627830660000,41409.12000000,41423.92000000,41387.76000000,41402.12000000,13.62849800,1627830719999,564350.32867633,292,3.53852600,146534.56134570,0
2021-08-01 11:12:59.999,1627830720000,41403.46000000,41405.40000000,41390.18000000,41397.08000000,2.41902600,1627830779999,100146.70966635,67,1.57659600,65271.81162958,0
2021-08-01 11:13:59.999,1627830780000,41397.08000000,41400.00000000,41368.10000000,41368.10000000,2.54518900,1627830839999,105325.23558201,153,1.53423600,63488.84890663,0
