,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-08-01 10:52:59.999,1627829520000,18.86100000,18.91800000,18.86100000,18.87700000,7072.92800000,1627829579999,133616.86547600,337,3882.17400000,73348.35725300,0
2021-08-01 10:53:59.999,1627829580000,18.87200000,18.89500000,18.84300000,18.86100000,4428.50300000,1627829639999,83553.32816600,122,2324.13400000,43851.14095100,0
2021-08-01 10:54:59.999,1627829640000,18.86100000,18.90800000,18.85100000,18.87100000,2751.88900000,1627829699999,51962.90400200,140,1404.43600000,26526.84336200,0
2021-08-01 10:55:59.999,1627829700000,18.86400000,18.88500000,18.84700000,18.87400000,5240.23200000,1627829759999,98877.25096600,129,3452.61300000,65147.62327600,0
2021-08-01 10:56:59.999,1627829760000,18.88400000,18.97700000,18.87900000,18.91900000,10057.16500000,1627829819999,190176.00966800,405,4445.33600000,84081.14318900,0
2021-08-01 10:57:59.999,1627829820000,18.92100000,18.97900000,18.90500000,18.92100000,5860.38400000,1627829879999,110949.61313200,199,2669.21000000,50547.73177900,0
2021-08-01 10:58:59.999,1627829880000,18.92400000,18.98000000,18.90000000,18.98000000,7555.89800000,1627829939999,143188.95040200,231,3694.62500000,70020.01938800,0
2021-08-01 10:59:59.999,1627829940000,18.97000000,19.10000000,18.95700000,19.04600000,10303.44800000,1627829999999,195997.98013800,815,7022.76700000,133536.23322500,0
2021-08-01 11:00:59.999,1627830000000,19.04500000,19.06100000,18.90700000,18.92800000,9699.44100000,1627830059999,184058.33522100,490,3193.35600000,60590.12844900,0
2021-08-01 11:01:59.999,1627830060000,18.92200000,18.95600000,18.88100000,18.91500000,5561.32900000,1627830119999,105209.81258800,314,2765.27700000,52326.26607700,0
2021-08-01 11:02:59.999,1627830120000,18.90000000,18.95100000,18.87500000,18.89300000,5031.03000000,1627830179999,95128.38953600,171,3466.11900000,65552.05154700,0
2021-08-01 11:03:59.999,1627830180000,18.89900000,18.90100000,18.81200000,18.86400000,6241.50000000,1627830239999,117695.51724700,390,2458.06600000,46380.36599900,0
2021-08-01 11:04:59.999,1627830240000,18.86200000,18.91600000,18.85700000,18.88000000,2619.14400000,1627830299999,49445.23688700,117,1439.44400000,27179.15515000,0
2021-08-01 11:05:59.999,1627830300000,18.87600000,18.91900000,18.85600000,18.86900000,6006.97400000,1627830359999,113450.03357900,174,2097.90700000,39631.07372300,0
2021-08-01 11:06:59.999,1627830360000,18.88100000,18.90800000,18.88100000,18.90800000,2921.52400000,1627830419999,55208.40603700,99,1473.72100000,27850.39098600,0
2021-08-01 11:07:59.999,1627830420000,18.90900000,18.91800000,18.89700000,18.89800000,1695.77300000,1627830479999,32059.59270900,93,658.65200000,12454.72217400,0
2021-08-01 11:08:59.999,1627830480000,18.89800000,18.94300000,18.89500000,18.94300000,1436.31900000,1627830539999,27159.15839300,98,749.92400000,14184.03378000,0
2021-08-01 11:09:59.999,1627830540000,18.94400000,19.10600000,18.94400000,19.10600000,9231.25400000,1627830599999,175561.17258600,613,4854.13300000,92327.97080800,0
2021-08-01 11:10:59.999,1627830600000,19.10700000,19.16100000,19.05900000,19.11100000,10177.97200000,1627830659999,194554.14021100,678,3816.51800000,72963.91177700,0
2021-08-01 11:11:59.999,1627830660000,19.11200000,19.11900000,19.05600000,19.06600000,5661.12100000,1627830719999,108053.64934400,200,1852.41300000,35355.16508000,0
2021-08-01 11:12:59.999,1627830720000,19.07100000,19.08500000,19.00600000,19.03500000,6896.21300000,1627830779999,131344.30279100,253,2436.16200000,46419.10643600,0
2021-08-01 11:13:59.999,1627830780000,19.03600000,19.06000000,19.02600000,19.02600000,2579.77400000,1627830839999,49123.85561000,102,780.18500000,14861.20227800,0
2021-08-01 11:14:59.999,1627830840000,19.02700000,19.05500000,19.00000000,19.01400000,13468.82700000,1627830899999,256019.97240500,170,10143.38500000,192755.05057400,0
2021-08-01 11:15:59.999,1627830900000,19.01500000,19.01500000,18.94900000,18.97000000,4153.82900000,1627830959999,78815.08260100,254,770.10500000,14619.43732600,0
2021-08-01 11:16:59.999,1627830960000,18.96900000,18.97000000,18.90600000,18.92900000,2123.94600000,1627831019999,40217.31050700,159,1126.75400000,21336.51751400,0
2021-08-01 11:17:59.999,1627831020000,18.94700000,19.00600000,18.94100000,19.00600000,2305.20900000,1627831079999,43737.32594300,94,1896.77200000,35992.96408600,0
2021-08-01 11:18:59.999,1627831080000,19.00300000,19.04200000,18.99000000,19.01000000,3731.42200000,1627831139999,70948.09005800,157,1270.05900000,24152.14888300,0
2021-08-01 11:19:59.999,1627831140000,19.00700000,19.07100000,19.00600000,19.07100000,3251.29700000,1627831199999,61871.50506000,142,2233.11700000,42484.87088300,0
2021-08-01 11:20:59.999,1627831200000,19.07200000,19.18300000,19.06900000,19.18100000,17216.00000000,1627831259999,329099.31745200,523,12360.67500000,236302.58565300,0
2021-08-01 11:21:59.999,1627831260000,19.18300000,19.28900000,19.15600000,19.25500000,8177.12600000,1627831319999,157208.72260100,734,5173.36900000,99446.74326200,0
2021-08-01 11:22:59.999,1627831320000,19.25100000,19.28200000,19.20600000,19.22900000,8144.89700000,1627831379999,156706.35462100,320,1073.70700000,20672.53624000,0
2021-08-01 11:23:59.999,1627831380000,19.23600000,19.39200000,19.23600000,19.39000000,10430.56600000,1627831439999,201492.35670000,722,8094.87000000,156341.37301900,0
2021-08-01 11:24:59.999,1627831440000,19.39200000,19.41000000,19.35600000,19.40000000,9290.96900000,1627831499999,180112.48242700,434,5694.92800000,110442.47332800,0
2021-08-01 11:25:59.999,1627831500000,19.40600000,19.47900000,19.33000000,19.34000000,10782.25300000,1627831559999,209200.03969400,711,4800.81100000,93258.57163400,0
2021-08-01 11:26:59.999,1627831560000,19.33600000,19.39800000,19.29300000,19.34700000,6827.07800000,1627831619999,132113.09125500,305,4836.75700000,93622.99101400,0
2021-08-01 11:27:59.999,1627831620000,19.34900000,19.48300000,19.34900000,19.38600000,10328.52000000,1627831679999,200551.69810200,493,4704.90400000,91390.69810000,0
2021-08-01 11:28:59.999,1627831680000,19.40200000,19.50000000,19.38900000,19.45400000,11749.63000000,1627831739999,228326.44008500,315,3480.15800000,67691.41987100,0
