,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-08-01 11:09:59.999,1627830540000,1.35780000,1.35870000,1.35780000,1.35870000,3304.34000000,1627830599999,4487.69563500,22,1002.62000000,1361.73632100,0
2021-08-01 11:10:59.999,1627830600000,1.35870000,1.35990000,1.35870000,1.35950000,4444.61000000,1627830659999,6041.65667800,36,4444.61000000,6041.65667800,0
2021-08-01 11:11:59.999,1627830660000,1.35910000,1.35920000,1.35720000,1.35770000,19172.21000000,1627830719999,26046.02803400,43,730.67000000,993.00189900,0
2021-08-01 11:12:59.999,1627830720000,1.35740000,1.35790000,1.35720000,1.35790000,501.02000000,1627830779999,680.20902900,7,394.42000000,535.52318300,0
2021-08-01 11:13:59.999,1627830780000,1.35790000,1.35810000,1.35680000,1.35750000,9366.32000000,1627830839999,12711.86727000,27,4504.57000000,6114.21303300,0
2021-08-01 11:14:59.999,1627830840000,1.35750000,1.35800000,1.35700000,1.35790000,3991.01000000,1627830899999,5418.49284500,23,2431.83000000,3302.13694900,0
2021-08-01 11:15:59.999,1627830900000,1.35790000,1.35790000,1.35710000,1.35740000,6362.57000000,1627830959999,8637.43212200,16,4834.36000000,6562.78441100,0
2021-08-01 11:16:59.999,1627830960000,1.35710000,1.35740000,1.35600000,1.35630000,3790.35000000,1627831019999,5141.11846000,23,833.52000000,1130.52208600,0
2021-08-01 11:17:59.999,1627831020000,1.35640000,1.35810000,1.35630000,1.35810000,7834.49000000,1627831079999,10634.53822200,16,5139.49000000,6979.15299900,0
2021-08-01 11:18:59.999,1627831080000,1.35850000,1.35890000,1.35850000,1.35890000,1102.15000000,1627831139999,1497.45875300,11,1091.12000000,1482.47229200,0
2021-08-01 11:19:59.999,1627831140000,1.35900000,1.36090000,1.35890000,1.36090000,30985.28000000,1627831199999,42135.92585500,109,29008.08000000,39447.91462500,0
2021-08-01 11:20:59.999,1627831200000,1.36090000,1.36380000,1.36090000,1.36300000,48328.10000000,1627831259999,65795.73874100,166,39647.45000000,53969.72484000,0
2021-08-01 11:21:59.999,1627831260000,1.36310000,1.36390000,1.36280000,1.36310000,23457.34000000,1627831319999,31990.28288900,70,3210.46000000,4377.84795100,0
2021-08-01 11:22:59.999,1627831320000,1.36390000,1.36490000,1.36390000,1.36450000,7996.03000000,1627831379999,10909.07358800,78,3927.57000000,5358.08799100,0
2021-08-01 11:23:59.999,1627831380000,1.36420000,1.36440000,1.36260000,1.36400000,40502.23000000,1627831439999,55199.06273400,41,38117.58000000,51949.06996400,0
2021-08-01 11:24:59.999,1627831440000,1.36390000,1.36390000,1.36240000,1.36390000,4214.46000000,1627831499999,5746.01896100,27,2344.03000000,3196.21521200,0
2021-08-01 11:25:59.999,1627831500000,1.36330000,1.36340000,1.36220000,1.36260000,5655.99000000,1627831559999,7708.90806100,28,3273.67000000,4462.58070200,0
2021-08-01 11:26:59.999,1627831560000,1.36310000,1.36410000,1.36310000,1.36370000,6280.13000000,1627831619999,8565.38091300,25,5494.91000000,7494.61913300,0
2021-08-01 11:27:59.999,1627831620000,1.36360000,1.36560000,1.36320000,1.36480000,32692.91000000,1627831679999,44600.37289200,98,29254.76000000,39907.85035000,0
2021-08-01 11:28:59.999,1627831680000,1.36410000,1.36600000,1.36410000,1.36600000,3539.93000000,1627831739999,4833.24382200,41,1219.92000000,1665.79830000,0
2021-08-01 11:29:59.999,1627831740000,1.36530000,1.36600000,1.36450000,1.36470000,5564.06000000,1627831799999,7594.87062800,18,1773.76000000,2421.20673500,0
2021-08-01 11:30:59.999,1627831800000,1.36470000,1.36470000,1.36280000,1.36310000,18546.37000000,1627831859999,25290.46117700,26,1424.14000000,1941.43544100,0
2021-08-01 11:31:59.999,1627831860000,1.36280000,1.36400000,1.36270000,1.36400000,18959.47000000,1627831919999,25858.77195600,35,2976.79000000,4058.79584300,0
2021-08-01 11:32:59.999,1627831920000,1.36400000,1.36420000,1.36310000,1.36390000,6444.16000000,1627831979999,8785.33617500,18,2331.15000000,3178.09036600,0
2021-08-01 11:33:59.999,1627831980000,1.36370000,1.36370000,1.36290000,1.36310000,3485.11000000,1627832039999,4750.93468700,14,2115.93000000,2884.48008300,0
2021-08-01 11:34:59.999,1627832040000,1.36310000,1.36400000,1.36290000,1.36400000,7580.06000000,1627832099999,10332.45730900,29,6190.85000000,8438.79275300,0
2021-08-01 11:35:59.999,1627832100000,1.36350000,1.36390000,1.36120000,1.36120000,9842.13000000,1627832159999,13415.41539200,45,2314.26000000,3155.24667600,0
2021-08-01 11:36:59.999,1627832160000,1.36100000,1.36320000,1.36090000,1.36270000,5474.87000000,1627832219999,7456.16029500,28,4534.39000000,6174.48004300,0
2021-08-01 11:37:59.999,1627832220000,1.36260000,1.36360000,1.36210000,1.36300000,8369.35000000,1627832279999,11408.52461800,28,7557.26000000,10301.98371900,0
2021-08-01 11:38:59.999,1627832280000,1.36300000,1.36360000,1.36300000,1.36360000,2056.82000000,1627832339999,2804.16884900,16,1113.47000000,1518.16683900,0
2021-08-01 11:39:59.999,1627832340000,1.36360000,1.36360000,1.36220000,1.36300000,3471.20000000,1627832399999,4730.58993400,12,370.26000000,504.51546000,0
2021-08-01 11:40:59.999,1627832400000,1.36350000,1.36360000,1.36210000,1.36270000,5121.45000000,1627832459999,6978.87247200,24,1064.98000000,1452.05403200,0
2021-08-01 11:41:59.999,1627832460000,1.36220000,1.36270000,1.36170000,1.36240000,3824.60000000,1627832519999,5209.03123300,28,1466.51000000,1997.31359400,0
2021-08-01 11:42:59.999,1627832520000,1.36290000,1.36340000,1.36250000,1.36330000,3506.72000000,1627832579999,4780.65633700,19,3363.20000000,4585.10813800,0
2021-08-01 11:43:59.999,1627832580000,1.36290000,1.36350000,1.36290000,1.36340000,10563.75000000,1627832639999,14402.45086400,24,9257.50000000,12621.56407800,0
