,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-08-01 10:56:59.999,1627829760000,2586.25000000,2586.25000000,2583.68000000,2584.34000000,92.14255000,1627829819999,238172.06348490,263,28.26094000,73052.56116430,0
2021-08-01 10:57:59.999,1627829820000,2584.25000000,2586.67000000,2581.98000000,2581.98000000,178.34418000,1627829879999,460693.49897980,360,37.66372000,97318.80250440,0
2021-08-01 10:58:59.999,1627829880000,2581.92000000,2584.09000000,2581.26000000,2583.38000000,37.56683000,1627829939999,97039.24478980,178,18.46413000,47693.94191410,0
2021-08-01 10:59:59.999,1627829940000,2583.38000000,2583.38000000,2580.33000000,2581.80000000,67.04783000,1627829999999,173079.63825020,300,13.70232000,35374.75102780,0
2021-08-01 11:00:59.999,1627830000000,2581.76000000,2581.76000000,2578.74000000,2580.11000000,118.11002000,1627830059999,304708.14980340,394,34.21226000,88260.01706960,0
2021-08-01 11:01:59.999,1627830060000,2580.11000000,2581.50000000,2579.31000000,2579.45000000,94.78065000,1627830119999,244553.35408260,206,33.46363000,86353.80955020,0
2021-08-01 11:02:59.999,1627830120000,2579.53000000,2579.96000000,2578.51000000,2578.65000000,46.89819000,1627830179999,120957.16760600,167,21.81166000,56253.41451860,0
2021-08-01 11:03:59.999,1627830180000,2578.63000000,2578.91000000,2578.04000000,2578.44000000,402.34178000,1627830239999,1037414.58695740,324,372.46104000,960370.89589600,0
2021-08-01 11:04:59.999,1627830240000,2578.45000000,2579.86000000,2578.44000000,2579.76000000,78.75201000,1627830299999,203084.97584930,195,63.79087000,164496.69371520,0
2021-08-01 11:05:59.999,1627830300000,2579.76000000,2581.72000000,2579.37000000,2580.04000000,87.81718000,1627830359999,226626.07300840,267,54.70208000,141166.74816350,0
2021-08-01 11:06:59.999,1627830360000,2579.72000000,2582.93000000,2579.72000000,2582.92000000,51.61536000,1627830419999,133248.71791100,171,34.63850000,89425.79477300,0
2021-08-01 11:07:59.999,1627830420000,2582.92000000,2583.97000000,2582.77000000,2583.89000000,39.96263000,1627830479999,103238.60623430,148,29.89168000,77219.85761840,0
2021-08-01 11:08:59.999,1627830480000,2583.89000000,2586.00000000,2583.89000000,2586.00000000,116.00800000,1627830539999,299898.93785630,248,88.65575000,229186.89982910,0
